date,801010_农林牧渔,801030_基础化工,801040_钢铁,801050_有色金属,801080_电子,801110_家用电器,801120_食品饮料,801130_纺织服饰,801140_轻工制造,801150_医药生物,801160_公用事业,801170_交通运输,801180_房地产,801200_商贸零售,801210_社会服务,801230_综合,801710_建筑材料,801720_建筑装饰,801730_电力设备,801740_国防军工,801750_计算机,801760_传媒,801770_通信,801780_银行,801790_非银金融,801880_汽车,801890_机械设备,801950_煤炭,801960_石油石化,801970_环保,801980_美容护理
2019-05-20,3238.46,2560.06,2322.5,2743.13,2415.99,6708.54,13190.94,2009.35,2164.15,7024.14,1991.47,2366.13,4116.64,3478.63,5511.33,1990.08,5206.81,2205.19,4053.56,1111.91,4101.0,606.94,2282.26,3551.67,1895.46,3741.51,1112.36,,,,
2019-05-21,3335.8,2604.26,2371.23,2843.61,2470.25,6827.93,13313.24,2019.43,2213.86,7145.35,2021.71,2404.12,4173.72,3528.18,5585.31,2032.14,5334.59,2233.49,4113.93,1123.22,4173.33,615.52,2330.06,3577.03,1916.69,3800.08,1129.71,,,,
2019-05-22,3328.05,2579.09,2330.53,2795.2,2465.24,6817.91,13225.72,2004.36,2196.98,7103.2,2012.56,2398.29,4146.85,3500.04,5603.79,2008.08,5298.41,2199.25,4099.71,1113.38,4248.27,612.32,2351.26,3566.51,1898.99,3762.53,1122.11,,,,
2019-05-23,3207.36,2525.24,2303.31,2749.28,2393.48,6615.81,12850.49,1964.98,2149.59,6936.32,1984.89,2360.5,4079.35,3427.42,5489.06,2000.6,5226.43,2167.86,4019.67,1104.48,4101.66,595.45,2263.77,3544.82,1872.16,3657.81,1102.88,,,,
2019-05-24,3142.72,2511.51,2299.87,2718.94,2352.93,6647.15,12989.53,1957.79,2138.92,6907.89,1987.21,2353.89,4074.82,3392.92,5487.85,1957.76,5211.12,2166.88,4002.05,1071.69,4023.34,592.01,2223.7,3567.26,1883.37,3694.5,1101.29,,,,
2019-05-27,3285.36,2564.0,2335.89,2794.89,2445.93,6679.81,13069.08,1994.48,2177.6,7030.52,2019.23,2386.18,4132.89,3450.39,5547.61,2007.88,5283.35,2205.08,4109.68,1108.11,4204.47,607.14,2302.59,3575.66,1920.1,3750.76,1128.25,,,,
2019-05-28,3397.48,2563.54,2345.82,2797.59,2449.38,6756.78,13226.08,1999.09,2176.24,7065.14,2028.37,2404.97,4168.5,3470.06,5608.62,2017.52,5306.97,2207.36,4116.8,1109.71,4210.14,608.69,2308.74,3596.84,1931.39,3802.06,1129.55,,,,
2019-05-29,3413.49,2564.3,2355.39,2862.55,2468.98,6709.95,13326.63,1997.04,2181.31,7024.02,2029.54,2396.98,4131.37,3467.09,5552.4,2030.58,5321.74,2203.15,4105.08,1116.41,4190.03,606.93,2304.95,3567.39,1955.09,3768.1,1129.27,,,,
2019-05-30,3505.39,2553.6,2331.79,2886.91,2447.39,6594.28,13286.59,1985.14,2161.63,6957.44,2039.3,2387.96,4100.55,3435.1,5504.76,2017.46,5258.12,2189.36,4066.44,1105.71,4106.95,603.59,2270.54,3565.23,1929.49,3749.78,1120.14,,,,
2019-05-31,3510.66,2530.09,2305.79,2897.68,2445.03,6569.14,13143.78,1980.05,2165.61,6960.94,2047.91,2392.98,4105.98,3417.1,5535.09,2003.19,5241.91,2192.27,4106.0,1115.84,4096.69,602.79,2281.2,3553.8,1920.18,3725.34,1117.13,,,,
2019-06-03,3473.61,2478.87,2295.2,2849.5,2437.19,6579.62,13168.38,1957.82,2139.12,6889.79,2037.56,2400.46,4067.25,3378.45,5479.21,1982.24,5208.34,2183.8,4015.39,1100.64,4038.89,592.65,2314.64,3561.69,1922.35,3699.49,1101.34,,,,
2019-06-04,3397.03,2452.91,2256.21,2798.69,2401.25,6484.56,12899.93,1920.53,2101.15,6781.97,2015.79,2366.79,4032.84,3347.24,5402.86,1963.17,5067.79,2158.26,3972.5,1069.37,3970.52,588.98,2319.61,3557.43,1903.15,3664.96,1086.06,,,,
2019-06-05,3393.29,2443.36,2262.34,2815.28,2407.27,6514.95,12890.51,1921.54,2090.45,6614.75,2015.65,2345.46,4074.5,3350.43,5369.94,1972.61,5058.64,2166.56,3967.18,1063.82,3984.97,591.3,2369.8,3569.23,1903.59,3657.44,1086.78,,,,
2019-06-06,3249.6,2401.13,2235.08,2797.46,2328.65,6460.51,12724.06,1888.31,2050.86,6485.0,1989.38,2302.5,4027.58,3292.24,5296.8,1932.54,5012.28,2134.57,3871.81,1035.4,3889.58,575.23,2266.12,3567.18,1888.29,3616.67,1064.87,,,,
2019-06-10,3268.53,2428.45,2235.5,2833.23,2386.05,6543.24,12967.72,1898.37,2063.97,6539.03,2010.02,2326.09,4083.42,3331.94,5395.74,1949.61,5082.1,2152.78,3935.01,1039.87,3938.24,579.01,2325.15,3615.31,1898.11,3665.78,1076.33,,,,
2019-06-11,3426.27,2501.91,2308.23,2937.33,2474.27,6724.85,13616.1,1951.37,2131.47,6757.84,2058.1,2395.49,4193.06,3434.12,5574.44,2018.24,5360.78,2249.68,4054.52,1077.96,4100.68,602.65,2382.25,3655.23,1978.31,3777.6,1117.48,,,,
2019-06-12,3415.61,2475.87,2291.81,2979.0,2462.19,6657.4,13472.36,1934.98,2113.49,6721.12,2049.55,2374.81,4157.45,3403.47,5568.57,1998.86,5343.64,2248.57,4019.17,1073.7,4062.9,598.26,2379.64,3647.55,1953.28,3735.9,1111.11,,,,
2019-06-13,3431.99,2495.8,2288.29,2974.24,2454.2,6573.93,13454.64,1938.86,2127.14,6757.74,2048.52,2371.06,4142.62,3424.36,5546.68,2005.89,5325.42,2243.48,4061.24,1073.33,4111.21,606.52,2368.14,3641.64,1959.97,3743.45,1121.28,,,,
2019-06-14,3366.12,2442.34,2257.04,2943.69,2388.92,6524.61,13381.34,1915.34,2085.62,6698.94,2019.62,2340.45,4113.78,3358.99,5544.97,1963.92,5255.49,2194.99,3993.32,1077.0,4005.37,591.81,2304.16,3636.82,1931.48,3666.08,1101.22,,,,
2019-06-17,3316.14,2448.7,2261.51,2938.66,2373.88,6501.52,13319.16,1908.23,2068.55,6733.63,2018.56,2350.85,4108.02,3375.73,5594.73,1958.48,5264.6,2204.51,3966.87,1067.41,3998.78,592.52,2297.58,3651.04,1940.25,3666.14,1100.1,,,,
2019-06-18,3377.93,2446.09,2250.32,2912.04,2367.01,6518.21,13349.83,1897.63,2072.56,6765.82,2018.56,2357.52,4086.2,3387.23,5563.05,1947.38,5253.96,2200.5,3957.7,1060.0,4026.39,595.68,2299.33,3668.08,1949.9,3655.93,1101.56,,,,
2019-06-19,3361.48,2475.63,2265.27,2914.48,2437.36,6643.81,13524.79,1923.27,2099.63,6858.62,2048.59,2406.55,4108.86,3419.59,5709.95,1979.08,5234.64,2220.91,4005.43,1078.39,4090.3,604.81,2334.71,3684.7,1997.91,3703.92,1115.06,,,,
2019-06-20,3347.14,2515.43,2290.34,2955.72,2477.95,6834.32,14061.14,1948.62,2138.29,6981.06,2103.79,2448.84,4189.34,3486.01,5869.04,2016.0,5340.57,2254.39,4064.86,1099.17,4178.75,614.29,2365.58,3777.42,2114.63,3765.77,1134.25,,,,
2019-06-21,3313.87,2545.32,2314.04,3000.38,2522.27,6780.75,14084.68,1981.61,2170.78,7033.76,2130.97,2461.85,4206.33,3523.92,5896.19,2052.13,5347.01,2269.74,4125.58,1121.3,4307.7,629.48,2398.7,3744.8,2127.8,3817.23,1154.71,,,,
2019-06-24,3339.57,2550.71,2355.98,3028.97,2499.24,6830.49,14244.25,1975.31,2174.92,7045.06,2118.95,2465.16,4193.53,3529.24,5911.24,2051.08,5371.78,2261.0,4127.65,1116.06,4304.21,625.53,2374.15,3753.27,2126.93,3822.74,1153.81,,,,
2019-06-25,3264.06,2522.01,2323.71,3031.35,2462.96,6768.53,14230.82,1962.66,2158.84,6994.1,2103.83,2443.36,4177.44,3498.09,5863.62,2038.97,5314.83,2240.47,4086.93,1114.95,4238.47,616.67,2354.07,3673.79,2107.92,3768.64,1145.04,,,,
2019-06-26,3238.67,2520.99,2312.28,2951.03,2485.59,6796.8,14239.12,1967.45,2161.76,7091.55,2096.49,2445.94,4154.27,3502.74,5877.9,2031.64,5342.31,2237.82,4089.19,1134.55,4226.22,615.79,2352.59,3654.44,2083.31,3772.64,1144.79,,,,
2019-06-27,3256.16,2543.6,2318.94,2960.01,2553.61,6843.82,14511.6,1978.39,2179.92,7153.4,2096.14,2456.25,4170.88,3511.59,5951.69,2031.01,5404.03,2242.86,4110.6,1130.32,4260.06,617.03,2404.16,3690.06,2115.99,3786.02,1152.09,,,,
2019-06-28,3228.72,2516.67,2288.07,2954.2,2523.65,6829.93,14488.58,1958.6,2154.05,7089.43,2091.7,2452.44,4143.07,3489.72,5990.27,2005.26,5416.34,2222.99,4049.88,1115.15,4189.47,604.88,2361.77,3677.63,2115.93,3757.54,1139.2,,,,
2019-07-01,3314.11,2592.14,2330.1,2976.99,2676.59,7157.09,15127.8,1998.2,2211.08,7295.14,2126.17,2510.42,4240.97,3571.86,6141.63,2054.62,5526.53,2268.52,4154.11,1138.76,4375.78,623.75,2452.88,3726.6,2177.87,3852.72,1169.23,,,,
2019-07-02,3351.21,2598.28,2322.33,2997.84,2648.16,7191.0,15163.85,1995.65,2212.71,7382.11,2113.13,2503.46,4264.05,3553.05,6180.84,2052.45,5579.15,2258.98,4141.72,1161.45,4339.8,620.92,2440.13,3724.83,2159.4,3904.88,1165.38,,,,
2019-07-03,3300.37,2568.94,2301.19,2972.69,2605.96,7097.8,14805.91,1985.78,2189.73,7285.12,2124.87,2474.45,4295.06,3521.55,6043.42,2028.14,5524.06,2251.38,4116.81,1184.38,4255.99,611.68,2390.2,3700.2,2131.92,3884.39,1154.59,,,,
2019-07-04,3250.67,2562.1,2300.45,2935.61,2581.63,7084.8,14577.99,1980.77,2189.58,7193.0,2128.38,2459.87,4326.45,3500.57,5870.97,2017.31,5546.15,2268.01,4103.82,1201.97,4235.33,608.11,2376.38,3694.87,2123.19,3883.1,1152.34,,,,
2019-07-05,3353.16,2568.94,2304.27,2945.23,2597.98,7175.24,14887.09,1982.64,2196.06,7283.64,2120.37,2476.55,4283.74,3499.84,5986.25,2024.18,5569.42,2263.74,4107.92,1184.69,4262.43,609.53,2381.32,3677.22,2132.74,3888.16,1153.71,,,,
2019-07-08,3367.09,2489.05,2237.35,2830.79,2511.83,7006.69,14595.81,1919.68,2125.59,7103.61,2061.16,2405.82,4187.13,3397.05,5852.7,1960.88,5390.25,2195.04,3969.47,1148.02,4091.12,586.79,2278.99,3609.05,2075.29,3749.74,1116.5,,,,
2019-07-09,3388.38,2510.39,2236.98,2835.73,2516.38,6953.29,14593.11,1928.39,2131.0,7109.97,2053.77,2405.08,4171.56,3389.45,5871.58,1958.07,5394.69,2192.07,3978.63,1147.32,4091.75,588.45,2276.28,3587.54,2072.18,3793.92,1121.13,,,,
2019-07-10,3348.68,2489.56,2212.4,2783.07,2529.37,6960.72,14617.9,1924.83,2112.23,7111.43,2042.07,2392.52,4132.5,3367.51,5962.65,1943.31,5298.53,2175.08,3987.72,1145.2,4070.6,581.96,2267.32,3562.75,2073.87,3744.04,1112.83,,,,
2019-07-11,3348.15,2501.22,2209.16,2818.28,2519.66,6968.4,14565.05,1918.18,2116.77,7135.78,2047.17,2386.6,4114.16,3342.49,5938.52,1939.39,5319.02,2171.67,3955.76,1140.04,4043.53,581.05,2258.57,3570.95,2077.29,3729.8,1115.45,,,,
2019-07-12,3343.35,2537.16,2203.76,2807.8,2522.61,7010.6,14676.24,1923.8,2115.04,7168.39,2045.8,2397.44,4139.13,3365.64,5987.61,1937.5,5354.35,2182.73,4008.75,1138.7,4037.65,583.0,2253.21,3598.7,2096.35,3712.41,1116.63,,,,
2019-07-15,3431.73,2546.51,2210.89,2834.42,2554.45,6981.43,14582.51,1932.74,2128.81,7193.57,2054.75,2409.34,4144.09,3386.63,6000.8,1977.18,5425.91,2196.03,4035.65,1172.05,4168.06,592.36,2282.61,3593.47,2111.7,3752.08,1130.8,,,,
2019-07-16,3422.7,2557.84,2217.95,2837.73,2573.94,6874.61,14378.71,1933.9,2127.97,7175.81,2056.33,2405.06,4176.78,3389.14,5936.61,1975.04,5411.89,2205.78,4032.61,1171.72,4159.56,594.32,2296.07,3587.57,2094.39,3740.29,1133.83,,,,
2019-07-17,3463.5,2572.82,2214.78,2827.53,2602.79,6810.65,14322.0,1925.87,2119.01,7144.67,2048.59,2412.33,4201.27,3385.27,5879.97,1974.9,5401.59,2200.95,4034.46,1172.8,4155.87,594.83,2286.33,3573.29,2091.65,3758.74,1132.89,,,,
2019-07-18,3429.01,2522.34,2192.67,2833.03,2541.99,6764.92,14109.64,1893.99,2082.19,7033.11,2015.96,2379.47,4156.95,3323.63,5834.74,1944.68,5304.58,2175.7,3984.53,1148.16,4048.48,584.11,2228.27,3571.03,2073.9,3686.31,1118.25,,,,
2019-07-19,3463.47,2522.6,2201.19,2875.42,2545.66,6762.49,14213.27,1899.92,2095.49,7045.82,2032.33,2408.73,4251.62,3347.31,5875.34,1970.27,5327.46,2188.64,4010.69,1148.85,4070.21,587.15,2225.78,3615.82,2110.81,3715.25,1127.76,,,,
2019-07-22,3354.49,2464.49,2161.62,2762.14,2512.44,6729.49,14195.1,1858.86,2046.24,6948.51,2000.7,2381.41,4210.02,3274.84,5890.18,1914.56,5230.04,2151.2,3953.9,1108.92,3978.96,569.91,2166.73,3605.31,2077.31,3641.56,1101.69,,,,
2019-07-23,3378.28,2493.53,2177.28,2768.43,2566.68,6783.65,14059.14,1873.24,2060.01,6998.79,2016.67,2389.44,4163.76,3323.27,5872.32,1935.45,5242.89,2170.41,4019.36,1127.18,4051.55,576.6,2200.28,3611.54,2078.72,3681.89,1113.55,,,,
2019-07-24,3403.73,2518.72,2187.64,2797.63,2626.54,6827.07,14049.16,1896.81,2088.76,7055.13,2027.23,2405.93,4169.98,3346.19,5891.54,1954.87,5269.7,2185.16,4062.13,1144.91,4127.09,581.62,2249.82,3632.69,2104.96,3726.66,1128.33,,,,
2019-07-25,3443.09,2512.25,2185.46,2777.41,2692.85,6852.64,14216.99,1895.88,2099.71,7075.15,2027.82,2422.29,4177.99,3349.9,5957.34,1951.87,5283.85,2183.32,4076.05,1150.39,4160.08,583.15,2264.9,3686.83,2115.92,3726.42,1128.89,,,,
2019-07-26,3409.85,2514.01,2180.46,2765.16,2694.59,6862.56,14225.05,1894.15,2104.97,7124.2,2036.54,2444.35,4180.01,3356.15,6017.48,1950.66,5335.44,2188.82,4090.29,1162.84,4145.08,582.7,2265.88,3683.91,2117.35,3734.55,1140.44,,,,
2019-07-29,3468.49,2515.3,2167.31,2759.93,2726.47,6842.44,14348.94,1892.17,2104.63,7081.41,2042.76,2437.58,4158.15,3338.02,6044.88,1947.75,5320.69,2187.08,4090.01,1169.53,4137.18,581.09,2276.41,3679.59,2094.31,3731.04,1136.28,,,,
2019-07-30,3475.95,2530.41,2179.71,2789.16,2699.88,6928.11,14302.09,1894.73,2111.65,7121.99,2048.05,2438.53,4181.74,3349.88,6052.52,1964.85,5321.72,2195.04,4098.03,1167.27,4151.54,593.48,2277.58,3695.94,2116.67,3753.18,1140.62,,,,
2019-07-31,3464.63,2513.23,2165.69,2787.45,2700.24,6893.82,14092.97,1886.49,2095.71,7079.39,2040.78,2422.95,4080.89,3339.38,6053.48,1940.71,5216.3,2165.58,4075.8,1170.89,4132.9,588.77,2271.72,3667.68,2088.48,3718.74,1134.65,,,,
2019-08-01,3525.93,2513.44,2141.79,2761.43,2701.14,6773.24,13918.53,1875.95,2076.14,7027.42,2038.6,2398.85,4017.89,3301.65,6008.7,1934.16,5175.85,2149.9,4056.27,1155.05,4120.18,587.21,2261.7,3635.05,2069.55,3690.8,1133.2,,,,
2019-08-02,3535.04,2473.09,2117.79,2786.12,2635.57,6664.32,13818.75,1849.54,2046.87,6955.51,2013.83,2361.68,3956.06,3256.21,6007.55,1912.25,5092.74,2118.72,4005.38,1131.83,4054.22,577.59,2204.14,3592.51,2017.4,3623.35,1112.33,,,,
2019-08-05,3540.38,2429.6,2084.24,2814.82,2592.39,6557.77,13596.34,1847.49,2025.03,6831.37,1986.45,2312.37,3863.76,3222.33,5801.43,1875.98,4998.99,2086.35,3948.71,1125.08,4008.16,566.35,2183.06,3526.83,1978.12,3550.81,1093.7,,,,
2019-08-06,3478.96,2358.63,2016.5,2744.88,2549.37,6422.1,13536.61,1804.16,1970.42,6741.94,1945.96,2262.45,3812.85,3145.54,5719.52,1824.36,4942.31,2034.72,3857.15,1101.45,3898.12,552.1,2129.37,3489.38,1968.2,3463.64,1068.37,,,,
2019-08-07,3448.96,2355.34,2016.94,2843.23,2518.12,6371.88,13478.74,1808.39,1971.85,6774.58,1953.47,2240.73,3833.11,3134.05,5704.24,1821.93,4932.66,2021.9,3840.94,1084.58,3844.13,547.36,2111.01,3479.23,1941.12,3449.99,1062.54,,,,
2019-08-08,3466.97,2378.07,2026.88,2825.77,2568.97,6438.44,13700.92,1816.54,1982.79,6874.53,1969.24,2249.99,3835.1,3151.01,5776.09,1839.69,4960.71,2032.51,3857.96,1111.88,3877.1,553.19,2134.22,3539.32,1965.69,3496.26,1065.7,,,,
2019-08-09,3356.56,2345.87,2019.54,2802.15,2535.08,6348.48,13519.74,1792.85,1963.79,6857.2,1949.65,2233.76,3780.07,3128.61,5731.93,1822.87,4896.02,2015.8,3814.35,1088.58,3820.97,547.9,2068.55,3533.8,1949.02,3466.6,1055.88,,,,
2019-08-12,3400.98,2379.18,2031.21,2783.2,2657.6,6392.06,13985.37,1808.25,1985.2,6951.71,1965.66,2260.27,3842.91,3158.34,5772.46,1848.64,4939.94,2036.13,3878.05,1101.9,3921.84,558.79,2127.07,3573.64,1994.62,3507.07,1074.47,,,,
2019-08-13,3360.2,2364.7,2013.92,2819.08,2644.65,6364.73,13948.85,1801.38,1984.97,6953.61,1959.58,2259.35,3807.21,3132.35,5693.81,1838.82,4865.78,2013.41,3852.03,1101.01,3872.86,552.83,2109.26,3534.71,1962.98,3462.58,1063.48,,,,
2019-08-14,3343.39,2381.5,2019.16,2798.96,2667.78,6378.09,14205.76,1808.97,1998.72,7056.0,1971.08,2267.34,3806.07,3153.97,5790.64,1854.77,4891.67,2016.62,3861.24,1117.01,3903.74,555.15,2121.26,3526.35,1964.28,3486.95,1067.41,,,,
2019-08-15,3331.29,2384.76,2023.23,2789.86,2716.82,6348.52,14204.07,1804.47,2008.51,7110.64,1974.29,2266.28,3806.64,3158.3,5737.36,1856.35,4908.74,2013.05,3888.92,1117.01,3974.36,558.83,2143.57,3523.72,1976.92,3501.22,1067.54,,,,
2019-08-16,3387.87,2388.3,2017.75,2808.37,2737.23,6364.36,14403.82,1808.66,2018.22,7171.34,1978.6,2275.56,3802.81,3180.56,5905.43,1871.4,4957.02,2012.39,3870.52,1116.98,4016.86,562.05,2137.62,3515.39,1990.54,3508.32,1069.67,,,,
2019-08-19,3369.05,2446.91,2059.2,2844.7,2852.05,6531.6,14544.83,1851.35,2076.92,7337.64,2030.13,2335.07,3919.44,3268.2,5968.83,1929.39,5082.49,2065.02,3996.14,1149.19,4217.18,585.45,2236.82,3531.95,2071.68,3585.61,1097.56,,,,
2019-08-20,3378.18,2443.99,2059.58,2874.08,2856.7,6543.78,14658.0,1852.37,2076.53,7337.67,2016.66,2338.28,3935.78,3262.47,5977.47,1930.29,5101.5,2072.66,3986.41,1155.78,4211.6,587.89,2239.08,3524.54,2056.14,3572.74,1097.97,,,,
2019-08-21,3347.89,2448.07,2052.3,2836.16,2886.69,6621.24,14518.85,1851.15,2079.07,7303.51,2021.05,2349.71,3951.66,3269.28,5962.61,1940.72,5126.73,2071.38,4052.24,1156.76,4213.73,585.71,2244.89,3513.78,2052.93,3563.38,1094.63,,,,
2019-08-22,3390.22,2449.44,2043.7,2836.39,2877.46,6649.56,14798.05,1858.73,2093.43,7353.3,2023.24,2357.25,3930.31,3266.06,6095.13,1944.24,5096.91,2068.93,4060.49,1173.64,4224.29,591.82,2241.31,3507.9,2055.2,3576.58,1096.4,,,,
2019-08-23,3347.66,2445.22,2044.22,2829.54,2874.04,6671.33,14963.42,1858.28,2093.75,7529.49,2019.77,2364.39,3922.32,3269.0,6117.79,1936.47,5133.55,2064.68,4045.8,1165.8,4203.85,587.58,2208.76,3546.31,2072.71,3582.42,1097.96,,,,
2019-08-26,3341.49,2421.92,2028.19,2839.0,2841.61,6564.99,14681.2,1836.8,2076.43,7569.63,2002.3,2342.58,3872.77,3261.09,6065.41,1937.79,5083.52,2037.25,3994.29,1165.81,4163.29,579.59,2171.94,3486.75,2028.44,3580.2,1081.58,,,,
2019-08-27,3444.3,2461.83,2066.56,2866.56,2880.28,6726.39,14915.2,1861.73,2101.66,7670.67,2034.0,2370.01,3911.8,3313.25,6138.21,1963.49,5133.55,2072.88,4063.11,1186.05,4288.2,593.4,2213.95,3502.48,2051.58,3683.66,1100.21,,,,
2019-08-28,3552.48,2461.28,2068.68,2848.11,2855.55,6740.97,14974.96,1874.23,2093.29,7576.24,2027.93,2366.31,3902.68,3339.57,6150.89,1946.93,5114.28,2072.78,4079.77,1189.72,4275.33,595.91,2209.05,3474.64,2027.71,3706.3,1098.59,,,,
2019-08-29,3523.8,2464.32,2056.7,2857.91,2874.82,6688.79,15081.08,1878.73,2095.07,7571.28,2016.67,2358.59,3841.28,3340.42,6175.93,1946.4,5072.06,2064.04,4059.81,1192.88,4329.71,599.76,2193.96,3453.39,2017.55,3683.26,1094.59,,,,
2019-08-30,3493.22,2438.74,2041.89,2847.02,2818.41,6772.97,15360.39,1863.33,2062.51,7549.85,1991.73,2343.76,3806.76,3291.27,6171.75,1918.32,5033.38,2042.33,4018.68,1224.27,4262.51,590.75,2150.99,3459.95,2019.47,3660.34,1082.17,,,,
2019-09-02,3506.25,2486.27,2075.85,2887.26,2910.55,6958.64,15384.06,1898.82,2098.71,7672.12,2009.74,2373.31,3844.95,3320.85,6185.02,1960.22,5187.0,2084.61,4127.43,1275.45,4444.91,611.06,2205.73,3479.67,2053.7,3695.64,1108.7,,,,
2019-09-03,3523.87,2495.88,2083.94,2895.22,3009.36,6972.91,15336.48,1905.53,2106.64,7626.26,2017.36,2371.53,3832.52,3312.85,6186.67,1975.03,5261.93,2102.59,4137.69,1279.4,4487.7,616.03,2257.77,3477.51,2053.57,3675.46,1114.68,,,,
2019-09-04,3526.1,2529.68,2120.51,2933.77,3033.01,7074.4,15180.06,1912.67,2116.16,7622.21,2027.8,2394.45,3934.93,3328.14,6142.69,1980.8,5364.46,2150.26,4174.47,1265.71,4530.41,620.8,2271.51,3533.72,2075.17,3682.61,1125.47,,,,
2019-09-05,3546.66,2552.93,2124.7,2960.81,3079.88,7028.71,15319.16,1922.65,2131.42,7645.56,2038.57,2407.37,3939.62,3353.67,6159.32,1997.59,5373.9,2152.96,4199.94,1272.5,4623.56,626.27,2314.51,3578.89,2117.55,3730.05,1140.13,,,,
2019-09-06,3456.79,2568.69,2120.17,2921.2,3095.36,7048.68,15323.09,1925.26,2127.78,7697.79,2045.23,2422.18,3948.81,3351.21,6203.88,1984.35,5383.09,2152.25,4201.08,1275.9,4658.03,629.04,2393.81,3601.69,2143.36,3803.32,1146.56,,,,
2019-09-09,3432.96,2620.24,2146.93,2968.36,3220.23,7095.98,15336.01,1948.73,2163.21,7752.72,2062.69,2431.2,3999.74,3392.51,6239.02,2021.4,5413.85,2176.8,4305.33,1292.9,4861.71,646.78,2519.95,3590.71,2154.06,3843.14,1168.32,,,,
2019-09-10,3484.16,2627.28,2151.13,2974.06,3169.73,7088.54,15280.64,1954.44,2185.69,7845.68,2067.3,2418.51,3995.26,3408.8,6196.07,2023.57,5415.36,2175.44,4313.69,1279.96,4811.74,645.08,2509.56,3576.01,2146.84,3811.99,1168.08,,,,
2019-09-11,3406.1,2627.23,2149.18,2969.46,3146.8,7031.43,14716.17,1936.73,2183.28,7714.28,2064.71,2403.27,3981.72,3388.23,6103.66,2032.69,5373.22,2169.14,4295.3,1263.41,4740.31,640.67,2454.47,3601.07,2157.5,3806.21,1164.58,,,,
2019-09-12,3401.94,2644.19,2170.47,2965.15,3154.79,7122.8,14943.77,1944.02,2188.72,7736.77,2073.73,2422.13,4067.86,3403.03,6166.43,2030.48,5428.33,2192.63,4330.21,1267.49,4777.81,644.01,2478.44,3615.74,2201.75,3821.35,1172.25,,,,
2019-09-16,3417.67,2650.08,2166.91,2981.95,3195.47,7072.1,14892.39,1954.06,2183.64,7756.98,2078.5,2417.0,4046.21,3393.05,6169.31,2046.53,5410.26,2182.97,4329.13,1268.41,4837.29,646.33,2483.98,3596.15,2172.33,3826.63,1172.75,,,,
2019-09-17,3377.79,2601.23,2121.34,2903.53,3126.72,6946.27,14803.79,1932.44,2141.62,7636.65,2042.65,2382.66,3980.03,3330.4,6087.32,1992.21,5304.1,2137.61,4211.41,1230.96,4691.2,630.25,2415.47,3551.09,2119.87,3739.69,1144.73,,,,
2019-09-18,3372.26,2587.53,2114.92,2892.88,3140.42,6982.71,15288.05,1948.06,2142.76,7700.08,2042.02,2397.35,4015.53,3336.67,6164.42,1996.59,5316.1,2133.99,4204.48,1221.44,4651.03,633.24,2408.59,3553.25,2117.48,3739.79,1147.53,,,,
2019-09-19,3401.89,2605.44,2121.84,2925.73,3222.87,7024.1,15239.98,1957.21,2158.05,7755.81,2042.75,2400.0,4011.17,3358.21,6316.04,2011.98,5336.77,2142.95,4243.91,1243.66,4730.93,636.09,2453.9,3558.53,2123.11,3766.69,1161.07,,,,
2019-09-20,3392.09,2593.94,2113.24,2931.85,3260.2,6997.7,15358.77,1943.49,2155.5,7814.28,2052.01,2405.25,4005.34,3366.37,6227.75,2008.41,5372.16,2147.43,4258.39,1236.57,4738.22,634.03,2435.93,3574.13,2119.24,3776.28,1169.61,,,,
2019-09-23,3329.56,2563.24,2094.69,2893.31,3288.12,6941.3,15179.23,1930.39,2135.07,7694.09,2033.33,2373.2,3940.28,3323.53,6165.38,1980.29,5292.04,2113.05,4225.1,1226.41,4716.1,629.37,2415.31,3540.75,2091.45,3744.86,1155.64,,,,
2019-09-24,3272.39,2563.31,2085.56,2903.64,3290.65,6949.44,15434.34,1935.81,2135.07,7774.87,2036.51,2377.44,3936.96,3330.18,6196.14,1988.28,5278.96,2106.47,4261.04,1224.08,4754.95,632.78,2453.15,3535.24,2089.91,3752.62,1158.53,,,,
2019-09-25,3248.27,2535.27,2062.64,2883.35,3158.59,6857.68,15343.84,1909.32,2103.92,7681.35,2004.68,2361.07,3905.85,3311.15,6171.1,1968.0,5237.81,2078.83,4181.52,1198.3,4646.06,621.85,2389.4,3551.28,2079.34,3684.09,1140.38,,,,
2019-09-26,3059.43,2480.72,2050.57,2777.24,3043.61,6817.37,15202.61,1880.34,2060.13,7541.07,1985.77,2341.09,3885.35,3279.27,6114.02,1920.28,5197.35,2054.8,4086.6,1147.69,4443.49,606.43,2286.97,3602.89,2060.83,3612.85,1115.11,,,,
2019-09-27,3159.55,2496.71,2049.29,2774.81,3122.62,6806.83,15218.82,1884.8,2076.4,7573.14,1980.94,2340.43,3871.9,3275.65,6106.22,1936.4,5185.95,2062.48,4120.03,1152.56,4492.04,612.85,2313.86,3604.36,2067.31,3627.01,1124.44,,,,
2019-09-30,3195.23,2483.3,2034.98,2747.23,3033.34,6787.89,15014.9,1876.88,2064.28,7540.34,1969.68,2327.08,3855.76,3251.8,6085.77,1923.19,5176.74,2052.31,4075.77,1139.38,4415.67,602.86,2268.74,3567.87,2028.26,3601.2,1114.36,,,,
